series_id,date,value
ASEANTOT,01-01-19,97.3
ASEANTOT,02-01-19,97.2
ASEANTOT,03-01-19,97.1
ASEANTOT,04-01-19,96.9
ASEANTOT,05-01-19,96.8
ASEANTOT,06-01-19,96.6
ASEANTOT,07-01-19,97.4
ASEANTOT,08-01-19,97.3
ASEANTOT,09-01-19,97.2
ASEANTOT,10-01-19,97.1
ASEANTOT,11-01-19,97
ASEANTOT,12-01-19,97.2
ASEANTOT,01-01-20,97.6
ASEANTOT,02-01-20,97.6
ASEANTOT,03-01-20,97.3
ASEANTOT,04-01-20,97.5
ASEANTOT,05-01-20,97.5
ASEANTOT,06-01-20,97.3
ASEANTOT,07-01-20,97.1
ASEANTOT,08-01-20,97.4
ASEANTOT,09-01-20,97.7
BAA10Y,01-02-18,1.78
BAA10Y,01-03-18,1.77
BAA10Y,01-04-18,1.75
BAA10Y,01-05-18,1.76
BAA10Y,01-08-18,1.74
BAA10Y,01-09-18,1.74
BAA10Y,01-10-18,1.73
BAA10Y,01-11-18,1.69
BAA10Y,01-12-18,1.68
BAA10Y,01-15-18,NULL
BAA10Y,01-16-18,1.66
BAA10Y,01-17-18,1.66
BAA10Y,01-18-18,1.64
BAA10Y,01-19-18,1.64
BAA10Y,01-22-18,1.64
BAA10Y,01-23-18,1.64
BAA10Y,01-24-18,1.65
BAA10Y,01-25-18,1.61
BAA10Y,01-26-18,1.6
BAA10Y,01-29-18,1.59
BAA10Y,01-30-18,1.59
BAA10Y,01-31-18,1.56
BAA10Y,02-01-18,1.56
BAA10Y,02-02-18,1.58
BAA10Y,02-05-18,1.63
BAA10Y,02-06-18,1.61
BAA10Y,02-07-18,1.62
BAA10Y,02-08-18,1.63
BAA10Y,02-09-18,1.67
BAA10Y,02-12-18,1.64
BAA10Y,02-13-18,1.69
BAA10Y,02-14-18,1.66
BAA10Y,02-15-18,1.63
BAA10Y,02-16-18,1.66
BAA10Y,02-19-18,NULL
BAA10Y,02-20-18,1.67
BAA10Y,02-21-18,1.67
BAA10Y,02-22-18,1.68
BAA10Y,02-23-18,1.68
BAA10Y,02-26-18,1.7
BAA10Y,02-27-18,1.69
BAA10Y,02-28-18,1.68
BAA10Y,03-01-18,1.72
BAA10Y,03-02-18,1.72
BAA10Y,03-05-18,1.72
BAA10Y,03-06-18,1.75
BAA10Y,03-07-18,1.77
BAA10Y,03-08-18,1.78
BAA10Y,03-09-18,1.77
BAA10Y,03-12-18,1.79
BAA10Y,03-13-18,1.8
BAA10Y,03-14-18,1.8
BAA10Y,03-15-18,1.81
BAA10Y,03-16-18,1.79
BAA10Y,03-19-18,1.8
BAA10Y,03-20-18,1.79
BAA10Y,03-21-18,1.82
BAA10Y,03-22-18,1.84
BAA10Y,03-23-18,1.87
BAA10Y,03-26-18,1.84
BAA10Y,03-27-18,1.86
BAA10Y,03-28-18,1.86
BAA10Y,03-29-18,1.85
BAA10Y,03-30-18,NULL
BAA10Y,04-02-18,1.86
BAA10Y,04-03-18,1.84
BAA10Y,04-04-18,1.85
BAA10Y,04-05-18,1.84
BAA10Y,04-06-18,1.84
BAA10Y,04-09-18,1.83
BAA10Y,04-10-18,1.8
BAA10Y,04-11-18,1.8
BAA10Y,04-12-18,1.79
BAA10Y,04-13-18,1.79
BAA10Y,04-16-18,1.77
BAA10Y,04-17-18,1.76
BAA10Y,04-18-18,1.76
BAA10Y,04-19-18,1.77
BAA10Y,04-20-18,1.78
BAA10Y,04-23-18,1.76
BAA10Y,04-24-18,1.77
BAA10Y,04-25-18,1.8
BAA10Y,04-26-18,1.8
BAA10Y,04-27-18,1.8
BAA10Y,04-30-18,1.79
BAA10Y,05-01-18,1.82
BAA10Y,05-02-18,1.83
BAA10Y,05-03-18,1.86
BAA10Y,05-04-18,1.86
BAA10Y,05-07-18,1.87
BAA10Y,05-08-18,1.87
BAA10Y,05-09-18,1.86
BAA10Y,05-10-18,1.84
BAA10Y,05-11-18,1.82
BAA10Y,05-14-18,1.81
BAA10Y,05-15-18,1.81
BAA10Y,05-16-18,1.8
BAA10Y,05-17-18,1.82
BAA10Y,05-18-18,1.83
BAA10Y,05-21-18,1.83
BAA10Y,05-22-18,1.83
BAA10Y,05-23-18,1.84
BAA10Y,05-24-18,1.84
BAA10Y,05-25-18,1.85
BAA10Y,05-28-18,NULL
BAA10Y,05-29-18,1.96
BAA10Y,05-30-18,1.91
BAA10Y,05-31-18,1.89
BAA10Y,06-01-18,1.9
BAA10Y,06-04-18,1.88
BAA10Y,06-05-18,1.9
BAA10Y,06-06-18,1.91
BAA10Y,06-07-18,1.89
BAA10Y,06-08-18,1.9
BAA10Y,06-11-18,1.89
BAA10Y,06-12-18,1.88
BAA10Y,06-13-18,1.87
BAA10Y,06-14-18,1.88
BAA10Y,06-15-18,1.87
BAA10Y,06-18-18,1.9
BAA10Y,06-19-18,1.91
BAA10Y,06-20-18,1.92
BAA10Y,06-21-18,1.95
BAA10Y,06-22-18,1.97
BAA10Y,06-25-18,1.99
BAA10Y,06-26-18,1.99
BAA10Y,06-27-18,1.98
BAA10Y,06-28-18,2
BAA10Y,06-29-18,1.99
BAA10Y,07-02-18,1.97
BAA10Y,07-03-18,1.99
BAA10Y,07-04-18,NULL
BAA10Y,07-05-18,1.95
BAA10Y,07-06-18,1.96
BAA10Y,07-09-18,1.93
BAA10Y,07-10-18,1.91
BAA10Y,07-11-18,1.91
BAA10Y,07-12-18,1.9
BAA10Y,07-13-18,1.9
BAA10Y,07-16-18,1.91
BAA10Y,07-17-18,1.9
BAA10Y,07-18-18,1.89
BAA10Y,07-19-18,1.9
BAA10Y,07-20-18,1.91
BAA10Y,07-23-18,1.91
BAA10Y,07-24-18,1.88
BAA10Y,07-25-18,1.87
BAA10Y,07-26-18,1.85
BAA10Y,07-27-18,1.84
BAA10Y,07-30-18,1.84
BAA10Y,07-31-18,1.83
BAA10Y,08-01-18,1.83
BAA10Y,08-02-18,1.84
BAA10Y,08-03-18,1.84
BAA10Y,08-06-18,1.82
BAA10Y,08-07-18,1.82
BAA10Y,08-08-18,1.84
BAA10Y,08-09-18,1.85
BAA10Y,08-10-18,1.87
BAA10Y,08-13-18,1.91
BAA10Y,08-14-18,1.9
BAA10Y,08-15-18,1.9
BAA10Y,08-16-18,1.89
BAA10Y,08-17-18,1.89
BAA10Y,08-20-18,1.89
BAA10Y,08-21-18,1.88
BAA10Y,08-22-18,1.91
BAA10Y,08-23-18,1.9
BAA10Y,08-24-18,1.9
BAA10Y,08-27-18,1.89
BAA10Y,08-28-18,1.9
BAA10Y,08-29-18,1.88
BAA10Y,08-30-18,1.9
BAA10Y,08-31-18,1.92
BAA10Y,09-03-18,NULL
BAA10Y,09-04-18,1.94
BAA10Y,09-05-18,1.95
BAA10Y,09-06-18,1.93
BAA10Y,09-07-18,1.93
BAA10Y,09-10-18,1.92
BAA10Y,09-11-18,1.9
BAA10Y,09-12-18,1.89
BAA10Y,09-13-18,1.87
BAA10Y,09-14-18,1.88
BAA10Y,09-17-18,1.88
BAA10Y,09-18-18,1.88
BAA10Y,09-19-18,1.88
BAA10Y,09-20-18,1.85
BAA10Y,09-21-18,1.83
BAA10Y,09-24-18,1.84
BAA10Y,09-25-18,1.83
BAA10Y,09-26-18,1.84
BAA10Y,09-27-18,1.83
BAA10Y,09-28-18,1.84
BAA10Y,10-01-18,1.83
BAA10Y,10-02-18,1.84
BAA10Y,10-03-18,1.83
BAA10Y,10-04-18,1.84
BAA10Y,10-05-18,1.85
BAA10Y,10-08-18,NULL
BAA10Y,10-09-18,1.84
BAA10Y,10-10-18,1.86
BAA10Y,10-11-18,1.88
BAA10Y,10-12-18,1.88
BAA10Y,10-15-18,1.89
BAA10Y,10-16-18,1.88
BAA10Y,10-17-18,1.88
BAA10Y,10-18-18,1.92
BAA10Y,10-19-18,1.92
BAA10Y,10-22-18,1.92
BAA10Y,10-23-18,1.96
BAA10Y,10-24-18,1.99
BAA10Y,10-25-18,1.98
BAA10Y,10-26-18,2.02
BAA10Y,10-29-18,2.02
BAA10Y,10-30-18,2.03
BAA10Y,10-31-18,2.03
BAA10Y,11-01-18,2.04
BAA10Y,11-02-18,2.02
BAA10Y,11-05-18,2.02
BAA10Y,11-06-18,1.98
BAA10Y,11-07-18,1.96
BAA10Y,11-08-18,1.96
BAA10Y,11-09-18,1.98
BAA10Y,11-12-18,NULL
BAA10Y,11-13-18,2.04
BAA10Y,11-14-18,2.09
BAA10Y,11-15-18,2.13
BAA10Y,11-16-18,2.13
BAA10Y,11-19-18,2.16
BAA10Y,11-20-18,2.17
BAA10Y,11-21-18,2.17
BAA10Y,11-22-18,NULL
BAA10Y,11-23-18,2.18
BAA10Y,11-26-18,2.16
BAA10Y,11-27-18,2.2
BAA10Y,11-28-18,2.22
BAA10Y,11-29-18,2.26
BAA10Y,11-30-18,2.27
BAA10Y,12-03-18,2.26
BAA10Y,12-04-18,2.25
BAA10Y,12-05-18,NULL
BAA10Y,12-06-18,2.29
BAA10Y,12-07-18,2.31
BAA10Y,12-10-18,2.31
BAA10Y,12-11-18,2.26
BAA10Y,12-12-18,2.24
BAA10Y,12-13-18,2.25
BAA10Y,12-14-18,2.25
BAA10Y,12-17-18,2.25
BAA10Y,12-18-18,2.26
BAA10Y,12-19-18,2.27
BAA10Y,12-20-18,2.28
BAA10Y,12-21-18,2.31
BAA10Y,12-24-18,2.35
BAA10Y,12-25-18,NULL
BAA10Y,12-26-18,2.33
BAA10Y,12-27-18,2.36
BAA10Y,12-28-18,2.44
BAA10Y,12-31-18,2.45
BAA10Y,01-01-19,NULL
BAA10Y,01-02-19,2.45
BAA10Y,01-03-19,2.48
BAA10Y,01-04-19,2.45
BAA10Y,01-07-19,2.42
BAA10Y,01-08-19,2.39
BAA10Y,01-09-19,2.39
BAA10Y,01-10-19,2.42
BAA10Y,01-11-19,2.42
BAA10Y,01-14-19,2.46
BAA10Y,01-15-19,2.46
BAA10Y,01-16-19,2.45
BAA10Y,01-17-19,2.43
BAA10Y,01-18-19,2.38
BAA10Y,01-21-19,NULL
BAA10Y,01-22-19,2.38
BAA10Y,01-23-19,2.37
BAA10Y,01-24-19,2.37
BAA10Y,01-25-19,2.34
BAA10Y,01-28-19,2.36
BAA10Y,01-29-19,2.36
BAA10Y,01-30-19,2.37
BAA10Y,01-31-19,2.38
BAA10Y,02-01-19,2.31
BAA10Y,02-04-19,2.3
BAA10Y,02-05-19,2.27
BAA10Y,02-06-19,2.28
BAA10Y,02-07-19,2.31
BAA10Y,02-08-19,2.3
BAA10Y,02-11-19,2.3
BAA10Y,02-12-19,2.3
BAA10Y,02-13-19,2.27
BAA10Y,02-14-19,2.3
BAA10Y,02-15-19,2.28
BAA10Y,02-18-19,NULL
BAA10Y,02-19-19,2.28
BAA10Y,02-20-19,2.23
BAA10Y,02-21-19,2.23
BAA10Y,02-22-19,2.25
BAA10Y,02-25-19,2.23
BAA10Y,02-26-19,2.24
BAA10Y,02-27-19,2.25
BAA10Y,02-28-19,2.22
BAA10Y,03-01-19,2.22
BAA10Y,03-04-19,2.22
BAA10Y,03-05-19,2.22
BAA10Y,03-06-19,2.25
BAA10Y,03-07-19,2.25
BAA10Y,03-08-19,2.27
BAA10Y,03-11-19,2.27
BAA10Y,03-12-19,2.25
BAA10Y,03-13-19,2.26
BAA10Y,03-14-19,2.27
BAA10Y,03-15-19,2.28
BAA10Y,03-18-19,2.27
BAA10Y,03-19-19,2.27
BAA10Y,03-20-19,2.29
BAA10Y,03-21-19,2.28
BAA10Y,03-22-19,2.3
BAA10Y,03-25-19,2.28
BAA10Y,03-26-19,2.3
BAA10Y,03-27-19,2.28
BAA10Y,03-28-19,2.27
BAA10Y,03-29-19,2.26
BAA10Y,04-01-19,2.24
BAA10Y,04-02-19,2.24
BAA10Y,04-03-19,2.23
BAA10Y,04-04-19,2.22
BAA10Y,04-05-19,2.22
BAA10Y,04-08-19,2.21
BAA10Y,04-09-19,2.19
BAA10Y,04-10-19,2.21
BAA10Y,04-11-19,2.2
BAA10Y,04-12-19,2.15
BAA10Y,04-15-19,2.15
BAA10Y,04-16-19,2.12
BAA10Y,04-17-19,2.13
BAA10Y,04-18-19,2.12
BAA10Y,04-19-19,NULL
BAA10Y,04-22-19,2.14
BAA10Y,04-23-19,2.14
BAA10Y,04-24-19,2.14
BAA10Y,04-25-19,2.14
BAA10Y,04-26-19,2.13
BAA10Y,04-29-19,2.13
BAA10Y,04-30-19,2.14
BAA10Y,05-01-19,2.11
BAA10Y,05-02-19,2.12
BAA10Y,05-03-19,2.11
BAA10Y,05-06-19,2.14
BAA10Y,05-07-19,2.17
BAA10Y,05-08-19,2.17
BAA10Y,05-09-19,2.21
BAA10Y,05-10-19,2.2
BAA10Y,05-13-19,2.25
BAA10Y,05-14-19,2.24
BAA10Y,05-15-19,2.26
BAA10Y,05-16-19,2.24
BAA10Y,05-17-19,2.24
BAA10Y,05-20-19,2.24
BAA10Y,05-21-19,2.23
BAA10Y,05-22-19,2.26
BAA10Y,05-23-19,2.28
BAA10Y,05-24-19,2.31
BAA10Y,05-27-19,NULL
BAA10Y,05-28-19,2.32
BAA10Y,05-29-19,2.33
BAA10Y,05-30-19,2.33
BAA10Y,05-31-19,2.37
BAA10Y,06-03-19,2.42
BAA10Y,06-04-19,2.42
BAA10Y,06-05-19,2.45
BAA10Y,06-06-19,2.44
BAA10Y,06-07-19,2.42
BAA10Y,06-10-19,2.39
BAA10Y,06-11-19,2.38
BAA10Y,06-12-19,2.41
BAA10Y,06-13-19,2.42
BAA10Y,06-14-19,2.42
BAA10Y,06-17-19,2.41
BAA10Y,06-18-19,2.4
BAA10Y,06-19-19,2.41
BAA10Y,06-20-19,2.38
BAA10Y,06-21-19,2.35
BAA10Y,06-24-19,2.33
BAA10Y,06-25-19,2.34
BAA10Y,06-26-19,2.32
BAA10Y,06-27-19,2.31
BAA10Y,06-28-19,2.31
BAA10Y,07-01-19,2.29
BAA10Y,07-02-19,2.29
BAA10Y,07-03-19,2.26
BAA10Y,07-04-19,NULL
BAA10Y,07-05-19,2.26
BAA10Y,07-08-19,2.23
BAA10Y,07-09-19,2.22
BAA10Y,07-10-19,2.25
BAA10Y,07-11-19,2.25
BAA10Y,07-12-19,2.25
BAA10Y,07-15-19,2.25
BAA10Y,07-16-19,2.23
BAA10Y,07-17-19,2.24
BAA10Y,07-18-19,2.27
BAA10Y,07-19-19,2.26
BAA10Y,07-22-19,2.24
BAA10Y,07-23-19,2.23
BAA10Y,07-24-19,2.15
BAA10Y,07-25-19,2.14
BAA10Y,07-26-19,2.13
BAA10Y,07-29-19,2.13
BAA10Y,07-30-19,2.14
BAA10Y,07-31-19,2.13
BAA10Y,08-01-19,2.17
BAA10Y,08-02-19,2.18
BAA10Y,08-05-19,2.24
BAA10Y,08-06-19,2.25
BAA10Y,08-07-19,2.23
BAA10Y,08-08-19,2.25
BAA10Y,08-09-19,2.23
BAA10Y,08-12-19,2.23
BAA10Y,08-13-19,2.22
BAA10Y,08-14-19,2.23
BAA10Y,08-15-19,2.27
BAA10Y,08-16-19,2.26
BAA10Y,08-19-19,2.29
BAA10Y,08-20-19,2.3
BAA10Y,08-21-19,2.25
BAA10Y,08-22-19,2.25
BAA10Y,08-23-19,2.27
BAA10Y,08-26-19,2.27
BAA10Y,08-27-19,2.26
BAA10Y,08-28-19,2.26
BAA10Y,08-29-19,2.27
BAA10Y,08-30-19,2.26
BAA10Y,09-02-19,NULL
BAA10Y,09-03-19,2.28
BAA10Y,09-04-19,2.29
BAA10Y,09-05-19,2.28
BAA10Y,09-06-19,2.26
BAA10Y,09-09-19,2.23
BAA10Y,09-10-19,2.22
BAA10Y,09-11-19,2.22
BAA10Y,09-12-19,2.22
BAA10Y,09-13-19,2.21
BAA10Y,09-16-19,2.2
BAA10Y,09-17-19,2.21
BAA10Y,09-18-19,2.18
BAA10Y,09-19-19,2.17
BAA10Y,09-20-19,2.19
BAA10Y,09-23-19,2.17
BAA10Y,09-24-19,2.2
BAA10Y,09-25-19,2.2
BAA10Y,09-26-19,2.18
BAA10Y,09-27-19,2.19
BAA10Y,09-30-19,2.2
BAA10Y,10-01-19,2.22
BAA10Y,10-02-19,2.26
BAA10Y,10-03-19,2.29
BAA10Y,10-04-19,2.29
BAA10Y,10-07-19,2.28
BAA10Y,10-08-19,2.3
BAA10Y,10-09-19,2.29
BAA10Y,10-10-19,2.27
BAA10Y,10-11-19,2.22
BAA10Y,10-14-19,NULL
BAA10Y,10-15-19,2.21
BAA10Y,10-16-19,2.22
BAA10Y,10-17-19,2.21
BAA10Y,10-18-19,2.21
BAA10Y,10-21-19,2.19
BAA10Y,10-22-19,2.17
BAA10Y,10-23-19,2.18
BAA10Y,10-24-19,2.17
BAA10Y,10-25-19,2.16
BAA10Y,10-28-19,2.16
BAA10Y,10-29-19,2.15
BAA10Y,10-30-19,2.17
BAA10Y,10-31-19,2.18
BAA10Y,11-01-19,2.16
BAA10Y,11-04-19,2.16
BAA10Y,11-05-19,2.15
BAA10Y,11-06-19,2.14
BAA10Y,11-07-19,2.13
BAA10Y,11-08-19,2.11
BAA10Y,11-11-19,NULL
BAA10Y,11-12-19,2.1
BAA10Y,11-13-19,2.11
BAA10Y,11-14-19,2.13
BAA10Y,11-15-19,2.13
BAA10Y,11-18-19,2.14
BAA10Y,11-19-19,2.13
BAA10Y,11-20-19,2.16
BAA10Y,11-21-19,2.15
BAA10Y,11-22-19,2.14
BAA10Y,11-25-19,2.13
BAA10Y,11-26-19,2.11
BAA10Y,11-27-19,2.09
BAA10Y,11-28-19,NULL
BAA10Y,11-29-19,2.08
BAA10Y,12-02-19,2.11
BAA10Y,12-03-19,2.11
BAA10Y,12-04-19,2.11
BAA10Y,12-05-19,2.09
BAA10Y,12-06-19,2.07
BAA10Y,12-09-19,2.05
BAA10Y,12-10-19,2.01
BAA10Y,12-11-19,2.04
BAA10Y,12-12-19,2.02
BAA10Y,12-13-19,2.02
BAA10Y,12-16-19,2
BAA10Y,12-17-19,1.99
BAA10Y,12-18-19,1.98
BAA10Y,12-19-19,1.96
BAA10Y,12-20-19,1.96
BAA10Y,12-23-19,1.96
BAA10Y,12-24-19,1.97
BAA10Y,12-25-19,NULL
BAA10Y,12-26-19,1.97
BAA10Y,12-27-19,1.96
BAA10Y,12-30-19,1.97
BAA10Y,12-31-19,1.98
BAA10Y,01-01-20,NULL
BAA10Y,01-02-20,1.98
BAA10Y,01-03-20,1.99
BAA10Y,01-06-20,2.02
BAA10Y,01-07-20,2.03
BAA10Y,01-08-20,2.05
BAA10Y,01-09-20,2.03
BAA10Y,01-10-20,1.99
BAA10Y,01-13-20,1.99
BAA10Y,01-14-20,1.99
BAA10Y,01-15-20,2.01
BAA10Y,01-16-20,2
BAA10Y,01-17-20,1.98
BAA10Y,01-20-20,NULL
BAA10Y,01-21-20,1.97
BAA10Y,01-22-20,1.97
BAA10Y,01-23-20,1.98
BAA10Y,01-24-20,1.98
BAA10Y,01-27-20,2.04
BAA10Y,01-28-20,2.04
BAA10Y,01-29-20,2.05
BAA10Y,01-30-20,2.08
BAA10Y,01-31-20,2.13
BAA10Y,02-03-20,2.1
BAA10Y,02-04-20,2.09
BAA10Y,02-05-20,2.07
BAA10Y,02-06-20,2.05
BAA10Y,02-07-20,2.05
BAA10Y,02-10-20,2.06
BAA10Y,02-11-20,2.05
BAA10Y,02-12-20,2.06
BAA10Y,02-13-20,2.05
BAA10Y,02-14-20,2.04
BAA10Y,02-17-20,NULL
BAA10Y,02-18-20,2.05
BAA10Y,02-19-20,2.05
BAA10Y,02-20-20,2.05
BAA10Y,02-21-20,2.09
BAA10Y,02-24-20,2.13
BAA10Y,02-25-20,2.19
BAA10Y,02-26-20,2.2
BAA10Y,02-27-20,2.27
BAA10Y,02-28-20,2.38
BAA10Y,03-02-20,2.44
BAA10Y,03-03-20,2.48
BAA10Y,03-04-20,2.47
BAA10Y,03-05-20,2.52
BAA10Y,03-06-20,2.55
BAA10Y,03-09-20,2.93
BAA10Y,03-10-20,2.93
BAA10Y,03-11-20,2.99
BAA10Y,03-12-20,3.2
BAA10Y,03-13-20,3.3
BAA10Y,03-16-20,3.38
BAA10Y,03-17-20,3.49
BAA10Y,03-18-20,3.81
BAA10Y,03-19-20,4.01
BAA10Y,03-20-20,4.23
BAA10Y,03-23-20,4.31
BAA10Y,03-24-20,4.19
BAA10Y,03-25-20,4.13
BAA10Y,03-26-20,4.04
BAA10Y,03-27-20,3.98
BAA10Y,03-30-20,3.89
BAA10Y,03-31-20,3.93
BAA10Y,04-01-20,3.97
BAA10Y,04-02-20,3.92
BAA10Y,04-03-20,3.92
BAA10Y,04-06-20,3.91
BAA10Y,04-07-20,3.79
BAA10Y,04-08-20,3.75
BAA10Y,04-09-20,3.61
BAA10Y,04-10-20,NULL
BAA10Y,04-13-20,3.41
BAA10Y,04-14-20,3.36
BAA10Y,04-15-20,3.33
BAA10Y,04-16-20,3.28
BAA10Y,04-17-20,3.27
BAA10Y,04-20-20,3.28
BAA10Y,04-21-20,3.29
BAA10Y,04-22-20,3.3
BAA10Y,04-23-20,3.26
BAA10Y,04-24-20,3.25
BAA10Y,04-27-20,3.24
BAA10Y,04-28-20,3.25
BAA10Y,04-29-20,3.24
BAA10Y,04-30-20,3.23
BAA10Y,05-01-20,3.25
BAA10Y,05-04-20,3.28
BAA10Y,05-05-20,3.28
BAA10Y,05-06-20,3.31
BAA10Y,05-07-20,3.34
BAA10Y,05-08-20,3.37
BAA10Y,05-11-20,3.41
BAA10Y,05-12-20,3.4
BAA10Y,05-13-20,3.43
BAA10Y,05-14-20,3.41
BAA10Y,05-15-20,3.41
BAA10Y,05-18-20,3.38
BAA10Y,05-19-20,3.3
BAA10Y,05-20-20,3.24
BAA10Y,05-21-20,3.18
BAA10Y,05-22-20,3.18
BAA10Y,05-25-20,NULL
BAA10Y,05-26-20,3.14
BAA10Y,05-27-20,3.11
BAA10Y,05-28-20,3.1
BAA10Y,05-29-20,3.08
BAA10Y,06-01-20,3.1
BAA10Y,06-02-20,3.08
BAA10Y,06-03-20,3.02
BAA10Y,06-04-20,2.99
BAA10Y,06-05-20,2.86
BAA10Y,06-08-20,2.81
BAA10Y,06-09-20,2.8
BAA10Y,06-10-20,2.86
BAA10Y,06-11-20,2.91
BAA10Y,06-12-20,2.91
BAA10Y,06-15-20,2.93
BAA10Y,06-16-20,2.89
BAA10Y,06-17-20,2.87
BAA10Y,06-18-20,2.86
BAA10Y,06-19-20,2.87
BAA10Y,06-22-20,2.86
BAA10Y,06-23-20,2.87
BAA10Y,06-24-20,2.89
BAA10Y,06-25-20,2.92
BAA10Y,06-26-20,2.92
BAA10Y,06-29-20,2.94
BAA10Y,06-30-20,2.93
BAA10Y,07-01-20,2.89
BAA10Y,07-02-20,2.87
BAA10Y,07-03-20,NULL
BAA10Y,07-06-20,2.83
BAA10Y,07-07-20,2.81
BAA10Y,07-08-20,2.77
BAA10Y,07-09-20,2.73
BAA10Y,07-10-20,2.74
BAA10Y,07-13-20,2.74
BAA10Y,07-14-20,2.71
BAA10Y,07-15-20,2.71
BAA10Y,07-16-20,2.69
BAA10Y,07-17-20,2.68
BAA10Y,07-20-20,2.66
BAA10Y,07-21-20,2.63
BAA10Y,07-22-20,2.61
BAA10Y,07-23-20,2.58
BAA10Y,07-24-20,2.58
BAA10Y,07-27-20,2.56
BAA10Y,07-28-20,2.57
BAA10Y,07-29-20,2.61
BAA10Y,07-30-20,2.6
BAA10Y,07-31-20,2.6
BAA10Y,08-03-20,2.63
BAA10Y,08-04-20,2.62
BAA10Y,08-05-20,2.59
BAA10Y,08-06-20,2.57
BAA10Y,08-07-20,2.57
BAA10Y,08-10-20,2.56
BAA10Y,08-11-20,2.59
BAA10Y,08-12-20,2.55
BAA10Y,08-13-20,2.59
BAA10Y,08-14-20,2.61
BAA10Y,08-17-20,2.64
BAA10Y,08-18-20,2.64
BAA10Y,08-19-20,2.65
BAA10Y,08-20-20,2.65
BAA10Y,08-21-20,2.64
BAA10Y,08-24-20,2.63
BAA10Y,08-25-20,2.63
BAA10Y,08-26-20,2.66
BAA10Y,08-27-20,2.71
BAA10Y,08-28-20,2.71
BAA10Y,08-31-20,2.67
BAA10Y,09-01-20,2.67
BAA10Y,09-02-20,2.64
BAA10Y,09-03-20,2.64
BAA10Y,09-04-20,2.68
BAA10Y,09-07-20,NULL
BAA10Y,09-08-20,2.67
BAA10Y,09-09-20,2.69
BAA10Y,09-10-20,2.69
BAA10Y,09-11-20,2.69
BAA10Y,09-14-20,2.66
BAA10Y,09-15-20,2.68
BAA10Y,09-16-20,2.67
BAA10Y,09-17-20,2.65
BAA10Y,09-18-20,2.66
BAA10Y,09-21-20,2.66
BAA10Y,09-22-20,2.66
BAA10Y,09-23-20,2.68
BAA10Y,09-24-20,2.7
BAA10Y,09-25-20,2.74
BAA10Y,09-28-20,2.76
BAA10Y,09-29-20,2.74
BAA10Y,09-30-20,2.75
BAA10Y,10-01-20,2.75
BAA10Y,10-02-20,2.76
BAA10Y,10-05-20,2.74
BAA10Y,10-06-20,2.7
BAA10Y,10-07-20,2.69
BAA10Y,10-08-20,2.68
BAA10Y,10-09-20,2.67
BAA10Y,10-12-20,NULL
BAA10Y,10-13-20,2.65
BAA10Y,10-14-20,2.64
BAA10Y,10-15-20,2.65
BAA10Y,10-16-20,2.64
BAA10Y,10-19-20,2.61
BAA10Y,10-20-20,2.64
BAA10Y,10-21-20,2.63
BAA10Y,10-22-20,2.61
BAA10Y,10-23-20,2.6
BAA10Y,10-26-20,2.6
BAA10Y,10-27-20,2.6
BAA10Y,10-28-20,2.62
BAA10Y,10-29-20,2.61
BAA10Y,10-30-20,2.61
BAA10Y,11-02-20,2.6
BAA10Y,11-03-20,2.58
BAA10Y,11-04-20,2.58
BAA10Y,11-05-20,2.52
BAA10Y,11-06-20,2.51
BAA10Y,11-09-20,2.47
BAA10Y,11-10-20,2.44
BAA10Y,11-11-20,NULL
BAA10Y,11-12-20,2.45
BAA10Y,11-13-20,2.44
BAA10Y,11-16-20,2.42
BAA10Y,11-17-20,2.42
BAA10Y,11-18-20,2.39
BAA10Y,11-19-20,2.35
BAA10Y,11-20-20,2.35
BAA10Y,11-23-20,2.33
BAA10Y,11-24-20,2.31
BAA10Y,11-25-20,2.32
BAA10Y,11-26-20,NULL
BAA10Y,11-27-20,2.32
BAA10Y,11-30-20,2.29
BAA10Y,12-01-20,2.28
BAA10Y,12-02-20,2.24
BAA10Y,12-03-20,2.23
BAA10Y,12-04-20,2.23
BAA10Y,12-07-20,2.22
BAA10Y,12-08-20,2.22
BAA10Y,12-09-20,2.24
BAA10Y,12-10-20,2.22
BAA10Y,12-11-20,2.23
BAA10Y,12-14-20,2.24
BAA10Y,12-15-20,2.26
BAA10Y,12-16-20,2.25
BAA10Y,12-17-20,2.23
BAA10Y,12-18-20,2.24
BAA10Y,12-21-20,2.23
BAA10Y,12-22-20,2.22
BAA10Y,12-23-20,2.24
BAA10Y,12-24-20,2.23
BAA10Y,12-25-20,NULL
BAA10Y,12-28-20,2.22
BAA10Y,12-29-20,2.22
BAA10Y,12-30-20,2.2
BAA10Y,12-31-20,2.18
BAA10Y,01-01-21,NULL
BAA10Y,01-04-21,2.19
BAA10Y,01-05-21,2.23
BAA10Y,01-06-21,2.27
BAA10Y,01-07-21,2.23
BAA10Y,01-08-21,2.19
BAA10Y,01-11-21,2.15
BAA10Y,01-12-21,2.16
BAA10Y,01-13-21,2.13
BAA10Y,01-14-21,2.12
BAA10Y,01-15-21,2.13
BAA10Y,01-18-21,NULL
BAA10Y,01-19-21,2.11
BAA10Y,01-20-21,2.11
BAA10Y,01-21-21,2.12
BAA10Y,01-22-21,2.14
BAA10Y,01-25-21,2.15
BAA10Y,01-26-21,2.16
